instituicao,uf,populacao,conta,estagio,valor,ano
Prefeitura Municipal de Macapá - AP,AP,522357,17 - Saneamento,EMPENHADO,4.784999461E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,17.512 - Saneamento Básico Urbano,EMPENHADO,4.784999461E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,18 - Gestão Ambiental,EMPENHADO,5854310.66,2023
Prefeitura Municipal de Macapá - AP,AP,522357,18.541 - Preservação e Conservação Ambiental,EMPENHADO,5854310.66,2023
Prefeitura Municipal de Macapá - AP,AP,522357,19 - Ciência e Tecnologia,EMPENHADO,107077.6,2023
Prefeitura Municipal de Macapá - AP,AP,522357,20 - Agricultura,EMPENHADO,3156093.26,2023
Prefeitura Municipal de Macapá - AP,AP,522357,20.122 - Administração Geral,EMPENHADO,2150294.99,2023
Prefeitura Municipal de Macapá - AP,AP,522357,23 - Comércio e Serviços,EMPENHADO,3089930.33,2023
Prefeitura Municipal de Macapá - AP,AP,522357,23.695 - Turismo,EMPENHADO,3089930.33,2023
Prefeitura Municipal de Macapá - AP,AP,522357,26 - Transporte,EMPENHADO,1.202998277E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,01 - Legislativa,PAGO,3.574730647E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,01.031 - Ação Legislativa,PAGO,3.574730647E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,04 - Administração,PAGO,3.2770855852E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,04.121 - Planejamento e Orçamento,PAGO,4107868.83,2023
Prefeitura Municipal de Macapá - AP,AP,522357,04.122 - Administração Geral,PAGO,3.1652791697E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,04.131 - Comunicação Social,PAGO,7072772.72,2023
Prefeitura Municipal de Macapá - AP,AP,522357,05 - Defesa Nacional,PAGO,3.0152657448E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,06 - Segurança Pública,PAGO,8.867242174E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,06.122 - Administração Geral,PAGO,8.867242174E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,07 - Relações Exteriores,PAGO,8511498.63,2023
Prefeitura Municipal de Macapá - AP,AP,522357,08 - Assistência Social,PAGO,1.96500563E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,08.243 - Assistência à Criança e ao Adolescente,PAGO,27872.48,2023
Prefeitura Municipal de Macapá - AP,AP,522357,08.244 - Assistência Comunitária,PAGO,1.908841928E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,09 - Previdência Social,PAGO,1.0615532395E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,09.271 - Previdência Básica,PAGO,1793302.05,2023
Prefeitura Municipal de Macapá - AP,AP,522357,09.122 - Administração Geral,PAGO,1.0155189738E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,10 - Saúde,PAGO,3.2876630046E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,10.301 - Atenção Básica,PAGO,1.6521457278E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,1.370678323E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,10.305 - Vigilância Epidemiológica,PAGO,117215.0,2023
Prefeitura Municipal de Macapá - AP,AP,522357,10.122 - Administração Geral,PAGO,1.4450674209E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,11 - Trabalho,PAGO,2148069.07,2023
Prefeitura Municipal de Macapá - AP,AP,522357,11.332 - Relações de Trabalho,PAGO,2031507.6,2023
Prefeitura Municipal de Macapá - AP,AP,522357,11.334 - Fomento ao Trabalho,PAGO,116561.47,2023
Prefeitura Municipal de Macapá - AP,AP,522357,12 - Educação,PAGO,3.8577439601E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,12.361 - Ensino Fundamental,PAGO,2.5395508881E8,2023
Prefeitura Municipal de Macapá - AP,AP,522357,12.365 - Educação Infantil,PAGO,4.301625139E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,12.366 - Educação de Jovens e Adultos,PAGO,2.008148051E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,12.367 - Educação Especial,PAGO,1.438383822E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,12.122 - Administração Geral,PAGO,4.875909912E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,13 - Cultura,PAGO,2.175398565E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,13.392 - Difusão Cultural,PAGO,2.143616061E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,14 - Direitos da Cidadania,PAGO,2491707.2,2023
Prefeitura Municipal de Macapá - AP,AP,522357,"14.422 - Direitos Individuais, Coletivos e Difusos",PAGO,2491707.2,2023
Prefeitura Municipal de Macapá - AP,AP,522357,15 - Urbanismo,PAGO,2.592254856E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,15.451 - Infraestrutura Urbana,PAGO,2.592254856E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,17 - Saneamento,PAGO,3.483306148E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,17.512 - Saneamento Básico Urbano,PAGO,3.483306148E7,2023
Prefeitura Municipal de Macapá - AP,AP,522357,18 - Gestão Ambiental,PAGO,5425284.95,2023
Prefeitura Municipal de Macapá - AP,AP,522357,18.541 - Preservação e Conservação Ambiental,PAGO,5425284.95,2023
Prefeitura Municipal de Macapá - AP,AP,522357,19 - Ciência e Tecnologia,PAGO,107077.6,2023
Prefeitura Municipal de Macapá - AP,AP,522357,20 - Agricultura,PAGO,2862879.13,2023
Prefeitura Municipal de Macapá - AP,AP,522357,20.122 - Administração Geral,PAGO,2131883.22,2023
Prefeitura Municipal de Macapá - AP,AP,522357,23 - Comércio e Serviços,PAGO,1509599.09,2023
Prefeitura Municipal de Macapá - AP,AP,522357,23.695 - Turismo,PAGO,1509599.09,2023
Prefeitura Municipal de Macapá - AP,AP,522357,26 - Transporte,PAGO,9880416.02,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,01 - Legislativa,EMPENHADO,1.0233105127E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,01.031 - Ação Legislativa,EMPENHADO,9.373105127E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,01.122 - Administração Geral,EMPENHADO,8600000.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04 - Administração,EMPENHADO,5.8555663854E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.122 - Administração Geral,EMPENHADO,5.4005969547E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.126 - Tecnologia da Informação,EMPENHADO,1104369.24,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.128 - Formação de Recursos Humanos,EMPENHADO,4849789.32,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.129 - Administração de Receitas,EMPENHADO,2337221.2,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.131 - Comunicação Social,EMPENHADO,3.720556331E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,06 - Segurança Pública,EMPENHADO,2525967.16,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,06.181 - Policiamento,EMPENHADO,1266140.58,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,06.182 - Defesa Civil,EMPENHADO,1212336.6,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08 - Assistência Social,EMPENHADO,6.164572494E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.241 - Assistência ao Idoso,EMPENHADO,328000.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.242 - Assistência ao Portador de Deficiência,EMPENHADO,2138190.38,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.243 - Assistência à Criança e ao Adolescente,EMPENHADO,900283.94,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.244 - Assistência Comunitária,EMPENHADO,5.707166123E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.122 - Administração Geral,EMPENHADO,1015535.24,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,09 - Previdência Social,EMPENHADO,4.3525351816E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,09.272 - Previdência do Regime Estatutário,EMPENHADO,4.3525351816E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10 - Saúde,EMPENHADO,1.30278172557E9,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.301 - Atenção Básica,EMPENHADO,3.1188092003E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.302 - Assistência Hospitalar e Ambulatorial,EMPENHADO,8.3712359984E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.303 - Suporte Profilático e Terapêutico,EMPENHADO,2.213178692E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.304 - Vigilância Sanitária,EMPENHADO,7763284.58,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.305 - Vigilância Epidemiológica,EMPENHADO,6.112917963E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.306 - Alimentação e Nutrição,EMPENHADO,350000.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.122 - Administração Geral,EMPENHADO,6.163100427E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,11 - Trabalho,EMPENHADO,272394.49,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,11.333 - Empregabilidade,EMPENHADO,43022.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,11.334 - Fomento ao Trabalho,EMPENHADO,229372.49,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12 - Educação,EMPENHADO,6.4860483979E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.361 - Ensino Fundamental,EMPENHADO,2.6279793902E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.365 - Educação Infantil,EMPENHADO,1.892762627E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.366 - Educação de Jovens e Adultos,EMPENHADO,70290.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.367 - Educação Especial,EMPENHADO,2644826.83,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.368 - Educação Básica,EMPENHADO,1.3788417021E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.122 - Administração Geral,EMPENHADO,2.2153739208E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,13 - Cultura,EMPENHADO,4.990021388E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,13.392 - Difusão Cultural,EMPENHADO,4.986192405E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,14 - Direitos da Cidadania,EMPENHADO,6026376.72,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,"14.422 - Direitos Individuais, Coletivos e Difusos",EMPENHADO,70468.73,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,15 - Urbanismo,EMPENHADO,4.8984587538E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,15.451 - Infraestrutura Urbana,EMPENHADO,3.5697128629E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,15.452 - Serviços Urbanos,EMPENHADO,1.3287458909E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,16 - Habitação,EMPENHADO,508619.44,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,16.482 - Habitação Urbana,EMPENHADO,508619.44,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,17 - Saneamento,EMPENHADO,2.83528959E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,17.512 - Saneamento Básico Urbano,EMPENHADO,6.711549081E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,18 - Gestão Ambiental,EMPENHADO,453952.87,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,18.542 - Controle Ambiental,EMPENHADO,453952.87,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,19 - Ciência e Tecnologia,EMPENHADO,4476361.43,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,19.122 - Administração Geral,EMPENHADO,48008.98,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,23 - Comércio e Serviços,EMPENHADO,3.473353652E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,23.695 - Turismo,EMPENHADO,1.883706879E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,26 - Transporte,EMPENHADO,8.11636226E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,27 - Desporto e Lazer,EMPENHADO,9305263.53,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,27.812 - Desporto Comunitário,EMPENHADO,8251579.66,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,27.813 - Lazer,EMPENHADO,1042419.87,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,28 - Encargos Especiais,EMPENHADO,1.0612084687E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,28.846 - Outros Encargos Especiais,EMPENHADO,1.0612084687E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,01 - Legislativa,PAGO,1.013870682E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,01.031 - Ação Legislativa,PAGO,9.27870682E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,01.122 - Administração Geral,PAGO,8600000.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04 - Administração,PAGO,5.7389058536E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.122 - Administração Geral,PAGO,5.2881234773E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.126 - Tecnologia da Informação,PAGO,946909.93,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.128 - Formação de Recursos Humanos,PAGO,4688719.02,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.129 - Administração de Receitas,PAGO,2322378.49,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,04.131 - Comunicação Social,PAGO,3.712023019E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,06 - Segurança Pública,PAGO,1405305.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,06.181 - Policiamento,PAGO,587223.61,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,06.182 - Defesa Civil,PAGO,802897.51,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08 - Assistência Social,PAGO,5.505657169E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.241 - Assistência ao Idoso,PAGO,178000.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.242 - Assistência ao Portador de Deficiência,PAGO,1988190.38,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.243 - Assistência à Criança e ao Adolescente,PAGO,792416.24,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.244 - Assistência Comunitária,PAGO,5.1160765E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,08.122 - Administração Geral,PAGO,797784.66,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,09 - Previdência Social,PAGO,4.3282516916E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,09.272 - Previdência do Regime Estatutário,PAGO,4.3282516916E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10 - Saúde,PAGO,1.27449816754E9,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.301 - Atenção Básica,PAGO,3.0960308505E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,8.1447882713E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.303 - Suporte Profilático e Terapêutico,PAGO,2.077275863E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.304 - Vigilância Sanitária,PAGO,7725576.68,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.305 - Vigilância Epidemiológica,PAGO,6.028030225E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.306 - Alimentação e Nutrição,PAGO,200000.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,10.122 - Administração Geral,PAGO,6.067241E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,11 - Trabalho,PAGO,272394.49,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,11.333 - Empregabilidade,PAGO,43022.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,11.334 - Fomento ao Trabalho,PAGO,229372.49,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12 - Educação,PAGO,6.125595561E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.361 - Ensino Fundamental,PAGO,2.617574486E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.365 - Educação Infantil,PAGO,1.892762627E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.366 - Educação de Jovens e Adultos,PAGO,70290.0,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.367 - Educação Especial,PAGO,2644826.83,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.368 - Educação Básica,PAGO,1.1185455734E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,12.122 - Administração Geral,PAGO,2.1323211462E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,13 - Cultura,PAGO,4.86778489E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,13.392 - Difusão Cultural,PAGO,4.863955907E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,14 - Direitos da Cidadania,PAGO,4689354.97,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,"14.422 - Direitos Individuais, Coletivos e Difusos",PAGO,58131.1,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,15 - Urbanismo,PAGO,3.8589330002E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,15.451 - Infraestrutura Urbana,PAGO,2.5413211059E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,15.452 - Serviços Urbanos,PAGO,1.3176118943E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,16 - Habitação,PAGO,438254.98,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,16.482 - Habitação Urbana,PAGO,438254.98,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,17 - Saneamento,PAGO,2.5521728659E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,17.512 - Saneamento Básico Urbano,PAGO,4.094322344E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,18 - Gestão Ambiental,PAGO,448327.87,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,18.542 - Controle Ambiental,PAGO,448327.87,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,19 - Ciência e Tecnologia,PAGO,3992186.95,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,19.122 - Administração Geral,PAGO,15214.5,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,23 - Comércio e Serviços,PAGO,3.353960236E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,23.695 - Turismo,PAGO,1.764483463E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,26 - Transporte,PAGO,8.11636226E7,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,27 - Desporto e Lazer,PAGO,7172455.71,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,27.812 - Desporto Comunitário,PAGO,7052807.72,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,27.813 - Lazer,PAGO,109867.99,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,28 - Encargos Especiais,PAGO,1.0609854934E8,2023
Prefeitura Municipal de Maceió - AL,AL,1031597,28.846 - Outros Encargos Especiais,PAGO,1.0609854934E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,01 - Legislativa,EMPENHADO,8.162521517E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,01.031 - Ação Legislativa,EMPENHADO,8.162521517E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04 - Administração,EMPENHADO,5.3131797088E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.122 - Administração Geral,EMPENHADO,3.2608464766E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.124 - Controle Interno,EMPENHADO,20120.0,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.126 - Tecnologia da Informação,EMPENHADO,3.153596945E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.128 - Formação de Recursos Humanos,EMPENHADO,1286344.32,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.129 - Administração de Receitas,EMPENHADO,1.790802543E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.131 - Comunicação Social,EMPENHADO,2.456288542E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,06 - Segurança Pública,EMPENHADO,5605266.67,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,06.181 - Policiamento,EMPENHADO,5605266.67,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08 - Assistência Social,EMPENHADO,9.595986008E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08.241 - Assistência ao Idoso,EMPENHADO,654890.0,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08.243 - Assistência à Criança e ao Adolescente,EMPENHADO,1559136.18,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08.244 - Assistência Comunitária,EMPENHADO,4.122368802E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,08.122 - Administração Geral,EMPENHADO,5.252214588E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,09 - Previdência Social,EMPENHADO,4.1290864582E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,09.272 - Previdência do Regime Estatutário,EMPENHADO,4.1290864582E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10 - Saúde,EMPENHADO,1.24844011574E9,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.301 - Atenção Básica,EMPENHADO,8.444669559E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.302 - Assistência Hospitalar e Ambulatorial,EMPENHADO,6.0835269501E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.303 - Suporte Profilático e Terapêutico,EMPENHADO,5175541.29,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.304 - Vigilância Sanitária,EMPENHADO,2769001.13,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.305 - Vigilância Epidemiológica,EMPENHADO,6614681.39,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,10.122 - Administração Geral,EMPENHADO,5.4108150133E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,11 - Trabalho,EMPENHADO,1.635742288E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,11.333 - Empregabilidade,EMPENHADO,426962.98,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,11.334 - Fomento ao Trabalho,EMPENHADO,69033.85,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,11.122 - Administração Geral,EMPENHADO,1.56762991E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,12 - Educação,EMPENHADO,7.8497982337E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,12.361 - Ensino Fundamental,EMPENHADO,5.0626616969E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,12.365 - Educação Infantil,EMPENHADO,2.3563285724E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,12.367 - Educação Especial,EMPENHADO,4.308079644E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,13 - Cultura,EMPENHADO,2.355395179E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",EMPENHADO,982407.19,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,13.392 - Difusão Cultural,EMPENHADO,6197736.95,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,13.122 - Administração Geral,EMPENHADO,1.637380765E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,14 - Direitos da Cidadania,EMPENHADO,3472650.47,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,"14.422 - Direitos Individuais, Coletivos e Difusos",EMPENHADO,1001849.78,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,14.122 - Administração Geral,EMPENHADO,2470800.69,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,15 - Urbanismo,EMPENHADO,3.3327098941E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,15.451 - Infraestrutura Urbana,EMPENHADO,1.0542324171E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,15.452 - Serviços Urbanos,EMPENHADO,1.7104601313E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,15.122 - Administração Geral,EMPENHADO,5.680173457E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,16 - Habitação,EMPENHADO,1.22464095E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,16.482 - Habitação Urbana,EMPENHADO,3546796.52,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,16.122 - Administração Geral,EMPENHADO,8699612.98,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,17 - Saneamento,EMPENHADO,1.386101801E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,17.122 - Administração Geral,EMPENHADO,1.352506282E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,18 - Gestão Ambiental,EMPENHADO,9386269.08,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,18.541 - Preservação e Conservação Ambiental,EMPENHADO,2143153.89,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,18.542 - Controle Ambiental,EMPENHADO,279387.66,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,18.122 - Administração Geral,EMPENHADO,3225012.16,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,20 - Agricultura,EMPENHADO,2129443.51,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,23 - Comércio e Serviços,EMPENHADO,6407762.42,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,23.695 - Turismo,EMPENHADO,343917.93,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,23.122 - Administração Geral,EMPENHADO,6063844.49,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,26 - Transporte,EMPENHADO,5.66940839E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,26.782 - Transporte Rodoviário,EMPENHADO,3.833714194E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,26.122 - Administração Geral,EMPENHADO,5367492.16,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,27 - Desporto e Lazer,EMPENHADO,4713911.3,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,27.812 - Desporto Comunitário,EMPENHADO,4713911.3,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,28 - Encargos Especiais,EMPENHADO,1.1553207645E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,28.843 - Serviço da Dívida Interna,EMPENHADO,8.94056049E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,28.846 - Outros Encargos Especiais,EMPENHADO,2.612647155E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,01 - Legislativa,PAGO,8.076286336E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,01.031 - Ação Legislativa,PAGO,8.076286336E7,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04 - Administração,PAGO,4.9985560352E8,2023
Prefeitura Municipal de Cuiabá - MT,MT,623614,04.122 - Administração Geral,PAGO,3.1536487634E8,2023
